DateKey,Date,Day,WeekNr,Month,MonthShort,MonthNo,Quarter,Year
20101214,2010-12-14,Tuesday,51,December,Dec,12,4,2010
20101215,2010-12-15,Wednesday,51,December,Dec,12,4,2010
20101216,2010-12-16,Thursday,51,December,Dec,12,4,2010
20101217,2010-12-17,Friday,51,December,Dec,12,4,2010
20101218,2010-12-18,Saturday,51,December,Dec,12,4,2010
20101219,2010-12-19,Sunday,52,December,Dec,12,4,2010
20101220,2010-12-20,Monday,52,December,Dec,12,4,2010
20101221,2010-12-21,Tuesday,52,December,Dec,12,4,2010
20101222,2010-12-22,Wednesday,52,December,Dec,12,4,2010
20101223,2010-12-23,Thursday,52,December,Dec,12,4,2010
20101224,2010-12-24,Friday,52,December,Dec,12,4,2010
20101225,2010-12-25,Saturday,52,December,Dec,12,4,2010
20101226,2010-12-26,Sunday,53,December,Dec,12,4,2010
20101227,2010-12-27,Monday,53,December,Dec,12,4,2010
20101228,2010-12-28,Tuesday,53,December,Dec,12,4,2010
20101229,2010-12-29,Wednesday,53,December,Dec,12,4,2010
20101230,2010-12-30,Thursday,53,December,Dec,12,4,2010
20101231,2010-12-31,Friday,53,December,Dec,12,4,2010
20090101,2009-01-01,Thursday,1,January,Jan,1,1,2009
20090102,2009-01-02,Friday,1,January,Jan,1,1,2009
20090103,2009-01-03,Saturday,1,January,Jan,1,1,2009
20090104,2009-01-04,Sunday,2,January,Jan,1,1,2009
20090105,2009-01-05,Monday,2,January,Jan,1,1,2009
20090106,2009-01-06,Tuesday,2,January,Jan,1,1,2009
20090107,2009-01-07,Wednesday,2,January,Jan,1,1,2009
20090108,2009-01-08,Thursday,2,January,Jan,1,1,2009
20090109,2009-01-09,Friday,2,January,Jan,1,1,2009
20090110,2009-01-10,Saturday,2,January,Jan,1,1,2009
20090111,2009-01-11,Sunday,3,January,Jan,1,1,2009
20090112,2009-01-12,Monday,3,January,Jan,1,1,2009
20090113,2009-01-13,Tuesday,3,January,Jan,1,1,2009
20090114,2009-01-14,Wednesday,3,January,Jan,1,1,2009
20090115,2009-01-15,Thursday,3,January,Jan,1,1,2009
20090116,2009-01-16,Friday,3,January,Jan,1,1,2009
20090117,2009-01-17,Saturday,3,January,Jan,1,1,2009
20090118,2009-01-18,Sunday,4,January,Jan,1,1,2009
20090119,2009-01-19,Monday,4,January,Jan,1,1,2009
20090120,2009-01-20,Tuesday,4,January,Jan,1,1,2009
20090121,2009-01-21,Wednesday,4,January,Jan,1,1,2009
20090122,2009-01-22,Thursday,4,January,Jan,1,1,2009
20090123,2009-01-23,Friday,4,January,Jan,1,1,2009
20090124,2009-01-24,Saturday,4,January,Jan,1,1,2009
20090125,2009-01-25,Sunday,5,January,Jan,1,1,2009
20090126,2009-01-26,Monday,5,January,Jan,1,1,2009
20090127,2009-01-27,Tuesday,5,January,Jan,1,1,2009
20090128,2009-01-28,Wednesday,5,January,Jan,1,1,2009
20090129,2009-01-29,Thursday,5,January,Jan,1,1,2009
20090130,2009-01-30,Friday,5,January,Jan,1,1,2009
20090131,2009-01-31,Saturday,5,January,Jan,1,1,2009
20090201,2009-02-01,Sunday,6,February,Feb,2,1,2009
20090202,2009-02-02,Monday,6,February,Feb,2,1,2009
20090203,2009-02-03,Tuesday,6,February,Feb,2,1,2009
20090204,2009-02-04,Wednesday,6,February,Feb,2,1,2009
20090205,2009-02-05,Thursday,6,February,Feb,2,1,2009
20090206,2009-02-06,Friday,6,February,Feb,2,1,2009
20090207,2009-02-07,Saturday,6,February,Feb,2,1,2009
20090208,2009-02-08,Sunday,7,February,Feb,2,1,2009
20090209,2009-02-09,Monday,7,February,Feb,2,1,2009
20090210,2009-02-10,Tuesday,7,February,Feb,2,1,2009
20090211,2009-02-11,Wednesday,7,February,Feb,2,1,2009
20090212,2009-02-12,Thursday,7,February,Feb,2,1,2009
20090213,2009-02-13,Friday,7,February,Feb,2,1,2009
20090214,2009-02-14,Saturday,7,February,Feb,2,1,2009
20090215,2009-02-15,Sunday,8,February,Feb,2,1,2009
20090216,2009-02-16,Monday,8,February,Feb,2,1,2009
20090217,2009-02-17,Tuesday,8,February,Feb,2,1,2009
20090218,2009-02-18,Wednesday,8,February,Feb,2,1,2009
20090219,2009-02-19,Thursday,8,February,Feb,2,1,2009
20090220,2009-02-20,Friday,8,February,Feb,2,1,2009
20090221,2009-02-21,Saturday,8,February,Feb,2,1,2009
20090222,2009-02-22,Sunday,9,February,Feb,2,1,2009
20090223,2009-02-23,Monday,9,February,Feb,2,1,2009
20090224,2009-02-24,Tuesday,9,February,Feb,2,1,2009
20090225,2009-02-25,Wednesday,9,February,Feb,2,1,2009
20090226,2009-02-26,Thursday,9,February,Feb,2,1,2009
20090227,2009-02-27,Friday,9,February,Feb,2,1,2009
20090228,2009-02-28,Saturday,9,February,Feb,2,1,2009
20090301,2009-03-01,Sunday,10,March,Mar,3,1,2009
20090302,2009-03-02,Monday,10,March,Mar,3,1,2009
20090303,2009-03-03,Tuesday,10,March,Mar,3,1,2009
20090304,2009-03-04,Wednesday,10,March,Mar,3,1,2009
20090305,2009-03-05,Thursday,10,March,Mar,3,1,2009
20090306,2009-03-06,Friday,10,March,Mar,3,1,2009
20090307,2009-03-07,Saturday,10,March,Mar,3,1,2009
20090308,2009-03-08,Sunday,11,March,Mar,3,1,2009
20090309,2009-03-09,Monday,11,March,Mar,3,1,2009
20090310,2009-03-10,Tuesday,11,March,Mar,3,1,2009
20090311,2009-03-11,Wednesday,11,March,Mar,3,1,2009
20090312,2009-03-12,Thursday,11,March,Mar,3,1,2009
20090313,2009-03-13,Friday,11,March,Mar,3,1,2009
20090314,2009-03-14,Saturday,11,March,Mar,3,1,2009
20090315,2009-03-15,Sunday,12,March,Mar,3,1,2009
20090316,2009-03-16,Monday,12,March,Mar,3,1,2009
20090317,2009-03-17,Tuesday,12,March,Mar,3,1,2009
20090318,2009-03-18,Wednesday,12,March,Mar,3,1,2009
20090319,2009-03-19,Thursday,12,March,Mar,3,1,2009
20090320,2009-03-20,Friday,12,March,Mar,3,1,2009
20090321,2009-03-21,Saturday,12,March,Mar,3,1,2009
20090322,2009-03-22,Sunday,13,March,Mar,3,1,2009
20090323,2009-03-23,Monday,13,March,Mar,3,1,2009
20090324,2009-03-24,Tuesday,13,March,Mar,3,1,2009
20090325,2009-03-25,Wednesday,13,March,Mar,3,1,2009
20090326,2009-03-26,Thursday,13,March,Mar,3,1,2009
20090327,2009-03-27,Friday,13,March,Mar,3,1,2009
20090328,2009-03-28,Saturday,13,March,Mar,3,1,2009
20090329,2009-03-29,Sunday,14,March,Mar,3,1,2009
20090330,2009-03-30,Monday,14,March,Mar,3,1,2009
20090331,2009-03-31,Tuesday,14,March,Mar,3,1,2009
20090401,2009-04-01,Wednesday,14,April,Apr,4,2,2009
20090402,2009-04-02,Thursday,14,April,Apr,4,2,2009
20090403,2009-04-03,Friday,14,April,Apr,4,2,2009
20090404,2009-04-04,Saturday,14,April,Apr,4,2,2009
20090405,2009-04-05,Sunday,15,April,Apr,4,2,2009
20090406,2009-04-06,Monday,15,April,Apr,4,2,2009
20090407,2009-04-07,Tuesday,15,April,Apr,4,2,2009
20090408,2009-04-08,Wednesday,15,April,Apr,4,2,2009
20090409,2009-04-09,Thursday,15,April,Apr,4,2,2009
20090410,2009-04-10,Friday,15,April,Apr,4,2,2009
20090411,2009-04-11,Saturday,15,April,Apr,4,2,2009
20090412,2009-04-12,Sunday,16,April,Apr,4,2,2009
20090413,2009-04-13,Monday,16,April,Apr,4,2,2009
20090414,2009-04-14,Tuesday,16,April,Apr,4,2,2009
20090415,2009-04-15,Wednesday,16,April,Apr,4,2,2009
20090416,2009-04-16,Thursday,16,April,Apr,4,2,2009
20090417,2009-04-17,Friday,16,April,Apr,4,2,2009
20090418,2009-04-18,Saturday,16,April,Apr,4,2,2009
20090419,2009-04-19,Sunday,17,April,Apr,4,2,2009
20090420,2009-04-20,Monday,17,April,Apr,4,2,2009
20090421,2009-04-21,Tuesday,17,April,Apr,4,2,2009
20090422,2009-04-22,Wednesday,17,April,Apr,4,2,2009
20090423,2009-04-23,Thursday,17,April,Apr,4,2,2009
20090424,2009-04-24,Friday,17,April,Apr,4,2,2009
20090425,2009-04-25,Saturday,17,April,Apr,4,2,2009
20090426,2009-04-26,Sunday,18,April,Apr,4,2,2009
20090427,2009-04-27,Monday,18,April,Apr,4,2,2009
20090428,2009-04-28,Tuesday,18,April,Apr,4,2,2009
20090429,2009-04-29,Wednesday,18,April,Apr,4,2,2009
20090430,2009-04-30,Thursday,18,April,Apr,4,2,2009
20090501,2009-05-01,Friday,18,May,May,5,2,2009
20090502,2009-05-02,Saturday,18,May,May,5,2,2009
20090503,2009-05-03,Sunday,19,May,May,5,2,2009
20090504,2009-05-04,Monday,19,May,May,5,2,2009
20090505,2009-05-05,Tuesday,19,May,May,5,2,2009
20090506,2009-05-06,Wednesday,19,May,May,5,2,2009
20090507,2009-05-07,Thursday,19,May,May,5,2,2009
20090508,2009-05-08,Friday,19,May,May,5,2,2009
20090509,2009-05-09,Saturday,19,May,May,5,2,2009
20090510,2009-05-10,Sunday,20,May,May,5,2,2009
20090511,2009-05-11,Monday,20,May,May,5,2,2009
20090512,2009-05-12,Tuesday,20,May,May,5,2,2009
20090513,2009-05-13,Wednesday,20,May,May,5,2,2009
20090514,2009-05-14,Thursday,20,May,May,5,2,2009
20090515,2009-05-15,Friday,20,May,May,5,2,2009
20090516,2009-05-16,Saturday,20,May,May,5,2,2009
20090517,2009-05-17,Sunday,21,May,May,5,2,2009
20090518,2009-05-18,Monday,21,May,May,5,2,2009
20090519,2009-05-19,Tuesday,21,May,May,5,2,2009
20090520,2009-05-20,Wednesday,21,May,May,5,2,2009
20090521,2009-05-21,Thursday,21,May,May,5,2,2009
20090522,2009-05-22,Friday,21,May,May,5,2,2009
20090523,2009-05-23,Saturday,21,May,May,5,2,2009
20090524,2009-05-24,Sunday,22,May,May,5,2,2009
20090525,2009-05-25,Monday,22,May,May,5,2,2009
20090526,2009-05-26,Tuesday,22,May,May,5,2,2009
20090527,2009-05-27,Wednesday,22,May,May,5,2,2009
20090528,2009-05-28,Thursday,22,May,May,5,2,2009
20090529,2009-05-29,Friday,22,May,May,5,2,2009
20090530,2009-05-30,Saturday,22,May,May,5,2,2009
20090531,2009-05-31,Sunday,23,May,May,5,2,2009
20090601,2009-06-01,Monday,23,June,Jun,6,2,2009
20090602,2009-06-02,Tuesday,23,June,Jun,6,2,2009
20090603,2009-06-03,Wednesday,23,June,Jun,6,2,2009
20090604,2009-06-04,Thursday,23,June,Jun,6,2,2009
20090605,2009-06-05,Friday,23,June,Jun,6,2,2009
20090606,2009-06-06,Saturday,23,June,Jun,6,2,2009
20090607,2009-06-07,Sunday,24,June,Jun,6,2,2009
20090608,2009-06-08,Monday,24,June,Jun,6,2,2009
20090609,2009-06-09,Tuesday,24,June,Jun,6,2,2009
20090610,2009-06-10,Wednesday,24,June,Jun,6,2,2009
20090611,2009-06-11,Thursday,24,June,Jun,6,2,2009
20090612,2009-06-12,Friday,24,June,Jun,6,2,2009
20090613,2009-06-13,Saturday,24,June,Jun,6,2,2009
20090614,2009-06-14,Sunday,25,June,Jun,6,2,2009
20090615,2009-06-15,Monday,25,June,Jun,6,2,2009
20090616,2009-06-16,Tuesday,25,June,Jun,6,2,2009
20090617,2009-06-17,Wednesday,25,June,Jun,6,2,2009
20090618,2009-06-18,Thursday,25,June,Jun,6,2,2009
20090619,2009-06-19,Friday,25,June,Jun,6,2,2009
20090620,2009-06-20,Saturday,25,June,Jun,6,2,2009
20090621,2009-06-21,Sunday,26,June,Jun,6,2,2009
20090622,2009-06-22,Monday,26,June,Jun,6,2,2009
20090623,2009-06-23,Tuesday,26,June,Jun,6,2,2009
20090624,2009-06-24,Wednesday,26,June,Jun,6,2,2009
20090625,2009-06-25,Thursday,26,June,Jun,6,2,2009
20090626,2009-06-26,Friday,26,June,Jun,6,2,2009
20090627,2009-06-27,Saturday,26,June,Jun,6,2,2009
20090628,2009-06-28,Sunday,27,June,Jun,6,2,2009
20090629,2009-06-29,Monday,27,June,Jun,6,2,2009
20090630,2009-06-30,Tuesday,27,June,Jun,6,2,2009
20090701,2009-07-01,Wednesday,27,July,Jul,7,3,2009
20090702,2009-07-02,Thursday,27,July,Jul,7,3,2009
20090703,2009-07-03,Friday,27,July,Jul,7,3,2009
20090704,2009-07-04,Saturday,27,July,Jul,7,3,2009
20090705,2009-07-05,Sunday,28,July,Jul,7,3,2009
20090706,2009-07-06,Monday,28,July,Jul,7,3,2009
20090707,2009-07-07,Tuesday,28,July,Jul,7,3,2009
20090708,2009-07-08,Wednesday,28,July,Jul,7,3,2009
20090709,2009-07-09,Thursday,28,July,Jul,7,3,2009
20090710,2009-07-10,Friday,28,July,Jul,7,3,2009
20090711,2009-07-11,Saturday,28,July,Jul,7,3,2009
20090712,2009-07-12,Sunday,29,July,Jul,7,3,2009
20090713,2009-07-13,Monday,29,July,Jul,7,3,2009
20090714,2009-07-14,Tuesday,29,July,Jul,7,3,2009
20090715,2009-07-15,Wednesday,29,July,Jul,7,3,2009
20090716,2009-07-16,Thursday,29,July,Jul,7,3,2009
20090717,2009-07-17,Friday,29,July,Jul,7,3,2009
20090718,2009-07-18,Saturday,29,July,Jul,7,3,2009
20090719,2009-07-19,Sunday,30,July,Jul,7,3,2009
20090720,2009-07-20,Monday,30,July,Jul,7,3,2009
20090721,2009-07-21,Tuesday,30,July,Jul,7,3,2009
20090722,2009-07-22,Wednesday,30,July,Jul,7,3,2009
20090723,2009-07-23,Thursday,30,July,Jul,7,3,2009
20090724,2009-07-24,Friday,30,July,Jul,7,3,2009
20090725,2009-07-25,Saturday,30,July,Jul,7,3,2009
20090726,2009-07-26,Sunday,31,July,Jul,7,3,2009
20090727,2009-07-27,Monday,31,July,Jul,7,3,2009
20090728,2009-07-28,Tuesday,31,July,Jul,7,3,2009
20090729,2009-07-29,Wednesday,31,July,Jul,7,3,2009
20090730,2009-07-30,Thursday,31,July,Jul,7,3,2009
20090731,2009-07-31,Friday,31,July,Jul,7,3,2009
20090801,2009-08-01,Saturday,31,August,Aug,8,3,2009
20090802,2009-08-02,Sunday,32,August,Aug,8,3,2009
20090803,2009-08-03,Monday,32,August,Aug,8,3,2009
20090804,2009-08-04,Tuesday,32,August,Aug,8,3,2009
20090805,2009-08-05,Wednesday,32,August,Aug,8,3,2009
20090806,2009-08-06,Thursday,32,August,Aug,8,3,2009
20090807,2009-08-07,Friday,32,August,Aug,8,3,2009
20090808,2009-08-08,Saturday,32,August,Aug,8,3,2009
20090809,2009-08-09,Sunday,33,August,Aug,8,3,2009
20090810,2009-08-10,Monday,33,August,Aug,8,3,2009
20090811,2009-08-11,Tuesday,33,August,Aug,8,3,2009
20090812,2009-08-12,Wednesday,33,August,Aug,8,3,2009
20090813,2009-08-13,Thursday,33,August,Aug,8,3,2009
20090814,2009-08-14,Friday,33,August,Aug,8,3,2009
20090815,2009-08-15,Saturday,33,August,Aug,8,3,2009
20090816,2009-08-16,Sunday,34,August,Aug,8,3,2009
20090817,2009-08-17,Monday,34,August,Aug,8,3,2009
20090818,2009-08-18,Tuesday,34,August,Aug,8,3,2009
20090819,2009-08-19,Wednesday,34,August,Aug,8,3,2009
20090820,2009-08-20,Thursday,34,August,Aug,8,3,2009
20090821,2009-08-21,Friday,34,August,Aug,8,3,2009
20090822,2009-08-22,Saturday,34,August,Aug,8,3,2009
20090823,2009-08-23,Sunday,35,August,Aug,8,3,2009
20090824,2009-08-24,Monday,35,August,Aug,8,3,2009
20090825,2009-08-25,Tuesday,35,August,Aug,8,3,2009
20090826,2009-08-26,Wednesday,35,August,Aug,8,3,2009
20090827,2009-08-27,Thursday,35,August,Aug,8,3,2009
20090828,2009-08-28,Friday,35,August,Aug,8,3,2009
20090829,2009-08-29,Saturday,35,August,Aug,8,3,2009
20090830,2009-08-30,Sunday,36,August,Aug,8,3,2009
20090831,2009-08-31,Monday,36,August,Aug,8,3,2009
20090901,2009-09-01,Tuesday,36,September,Sep,9,3,2009
20090902,2009-09-02,Wednesday,36,September,Sep,9,3,2009
20090903,2009-09-03,Thursday,36,September,Sep,9,3,2009
20090904,2009-09-04,Friday,36,September,Sep,9,3,2009
20090905,2009-09-05,Saturday,36,September,Sep,9,3,2009
20090906,2009-09-06,Sunday,37,September,Sep,9,3,2009
20090907,2009-09-07,Monday,37,September,Sep,9,3,2009
20090908,2009-09-08,Tuesday,37,September,Sep,9,3,2009
20090909,2009-09-09,Wednesday,37,September,Sep,9,3,2009
20090910,2009-09-10,Thursday,37,September,Sep,9,3,2009
20090911,2009-09-11,Friday,37,September,Sep,9,3,2009
20090912,2009-09-12,Saturday,37,September,Sep,9,3,2009
20090913,2009-09-13,Sunday,38,September,Sep,9,3,2009
20090914,2009-09-14,Monday,38,September,Sep,9,3,2009
20090915,2009-09-15,Tuesday,38,September,Sep,9,3,2009
20090916,2009-09-16,Wednesday,38,September,Sep,9,3,2009
20090917,2009-09-17,Thursday,38,September,Sep,9,3,2009
20090918,2009-09-18,Friday,38,September,Sep,9,3,2009
20090919,2009-09-19,Saturday,38,September,Sep,9,3,2009
20090920,2009-09-20,Sunday,39,September,Sep,9,3,2009
20090921,2009-09-21,Monday,39,September,Sep,9,3,2009
20090922,2009-09-22,Tuesday,39,September,Sep,9,3,2009
20090923,2009-09-23,Wednesday,39,September,Sep,9,3,2009
20090924,2009-09-24,Thursday,39,September,Sep,9,3,2009
20090925,2009-09-25,Friday,39,September,Sep,9,3,2009
20090926,2009-09-26,Saturday,39,September,Sep,9,3,2009
20090927,2009-09-27,Sunday,40,September,Sep,9,3,2009
20090928,2009-09-28,Monday,40,September,Sep,9,3,2009
20090929,2009-09-29,Tuesday,40,September,Sep,9,3,2009
20090930,2009-09-30,Wednesday,40,September,Sep,9,3,2009
20091001,2009-10-01,Thursday,40,October,Oct,10,4,2009
20091002,2009-10-02,Friday,40,October,Oct,10,4,2009
20091003,2009-10-03,Saturday,40,October,Oct,10,4,2009
20091004,2009-10-04,Sunday,41,October,Oct,10,4,2009
20091005,2009-10-05,Monday,41,October,Oct,10,4,2009
20091006,2009-10-06,Tuesday,41,October,Oct,10,4,2009
20091007,2009-10-07,Wednesday,41,October,Oct,10,4,2009
20091008,2009-10-08,Thursday,41,October,Oct,10,4,2009
20091009,2009-10-09,Friday,41,October,Oct,10,4,2009
20091010,2009-10-10,Saturday,41,October,Oct,10,4,2009
20091011,2009-10-11,Sunday,42,October,Oct,10,4,2009
20091012,2009-10-12,Monday,42,October,Oct,10,4,2009
20091013,2009-10-13,Tuesday,42,October,Oct,10,4,2009
20091014,2009-10-14,Wednesday,42,October,Oct,10,4,2009
20091015,2009-10-15,Thursday,42,October,Oct,10,4,2009
20091016,2009-10-16,Friday,42,October,Oct,10,4,2009
20091017,2009-10-17,Saturday,42,October,Oct,10,4,2009
20091018,2009-10-18,Sunday,43,October,Oct,10,4,2009
20091019,2009-10-19,Monday,43,October,Oct,10,4,2009
20091020,2009-10-20,Tuesday,43,October,Oct,10,4,2009
20091021,2009-10-21,Wednesday,43,October,Oct,10,4,2009
20091022,2009-10-22,Thursday,43,October,Oct,10,4,2009
20091023,2009-10-23,Friday,43,October,Oct,10,4,2009
20091024,2009-10-24,Saturday,43,October,Oct,10,4,2009
20091025,2009-10-25,Sunday,44,October,Oct,10,4,2009
20091026,2009-10-26,Monday,44,October,Oct,10,4,2009
20091027,2009-10-27,Tuesday,44,October,Oct,10,4,2009
20091028,2009-10-28,Wednesday,44,October,Oct,10,4,2009
20091029,2009-10-29,Thursday,44,October,Oct,10,4,2009
20091030,2009-10-30,Friday,44,October,Oct,10,4,2009
20091031,2009-10-31,Saturday,44,October,Oct,10,4,2009
20091101,2009-11-01,Sunday,45,November,Nov,11,4,2009
20091102,2009-11-02,Monday,45,November,Nov,11,4,2009
20091103,2009-11-03,Tuesday,45,November,Nov,11,4,2009
20091104,2009-11-04,Wednesday,45,November,Nov,11,4,2009
20091105,2009-11-05,Thursday,45,November,Nov,11,4,2009
20091106,2009-11-06,Friday,45,November,Nov,11,4,2009
20091107,2009-11-07,Saturday,45,November,Nov,11,4,2009
20091108,2009-11-08,Sunday,46,November,Nov,11,4,2009
20091109,2009-11-09,Monday,46,November,Nov,11,4,2009
20091110,2009-11-10,Tuesday,46,November,Nov,11,4,2009
20091111,2009-11-11,Wednesday,46,November,Nov,11,4,2009
20091112,2009-11-12,Thursday,46,November,Nov,11,4,2009
20091113,2009-11-13,Friday,46,November,Nov,11,4,2009
20091114,2009-11-14,Saturday,46,November,Nov,11,4,2009
20091115,2009-11-15,Sunday,47,November,Nov,11,4,2009
20091116,2009-11-16,Monday,47,November,Nov,11,4,2009
20091117,2009-11-17,Tuesday,47,November,Nov,11,4,2009
20091118,2009-11-18,Wednesday,47,November,Nov,11,4,2009
20091119,2009-11-19,Thursday,47,November,Nov,11,4,2009
20091120,2009-11-20,Friday,47,November,Nov,11,4,2009
20091121,2009-11-21,Saturday,47,November,Nov,11,4,2009
20091122,2009-11-22,Sunday,48,November,Nov,11,4,2009
20091123,2009-11-23,Monday,48,November,Nov,11,4,2009
20091124,2009-11-24,Tuesday,48,November,Nov,11,4,2009
20091125,2009-11-25,Wednesday,48,November,Nov,11,4,2009
20091126,2009-11-26,Thursday,48,November,Nov,11,4,2009
20091127,2009-11-27,Friday,48,November,Nov,11,4,2009
20091128,2009-11-28,Saturday,48,November,Nov,11,4,2009
20091129,2009-11-29,Sunday,49,November,Nov,11,4,2009
20091130,2009-11-30,Monday,49,November,Nov,11,4,2009
20091201,2009-12-01,Tuesday,49,December,Dec,12,4,2009
20091202,2009-12-02,Wednesday,49,December,Dec,12,4,2009
20091203,2009-12-03,Thursday,49,December,Dec,12,4,2009
20091204,2009-12-04,Friday,49,December,Dec,12,4,2009
20091205,2009-12-05,Saturday,49,December,Dec,12,4,2009
20091206,2009-12-06,Sunday,50,December,Dec,12,4,2009
20091207,2009-12-07,Monday,50,December,Dec,12,4,2009
20091208,2009-12-08,Tuesday,50,December,Dec,12,4,2009
20091209,2009-12-09,Wednesday,50,December,Dec,12,4,2009
20091210,2009-12-10,Thursday,50,December,Dec,12,4,2009
20091211,2009-12-11,Friday,50,December,Dec,12,4,2009
20091212,2009-12-12,Saturday,50,December,Dec,12,4,2009
20091213,2009-12-13,Sunday,51,December,Dec,12,4,2009
20091214,2009-12-14,Monday,51,December,Dec,12,4,2009
20091215,2009-12-15,Tuesday,51,December,Dec,12,4,2009
20091216,2009-12-16,Wednesday,51,December,Dec,12,4,2009
20091217,2009-12-17,Thursday,51,December,Dec,12,4,2009
20091218,2009-12-18,Friday,51,December,Dec,12,4,2009
20091219,2009-12-19,Saturday,51,December,Dec,12,4,2009
20091220,2009-12-20,Sunday,52,December,Dec,12,4,2009
20091221,2009-12-21,Monday,52,December,Dec,12,4,2009
20091222,2009-12-22,Tuesday,52,December,Dec,12,4,2009
20091223,2009-12-23,Wednesday,52,December,Dec,12,4,2009
20091224,2009-12-24,Thursday,52,December,Dec,12,4,2009
20091225,2009-12-25,Friday,52,December,Dec,12,4,2009
20091226,2009-12-26,Saturday,52,December,Dec,12,4,2009
20091227,2009-12-27,Sunday,53,December,Dec,12,4,2009
20091228,2009-12-28,Monday,53,December,Dec,12,4,2009
20091229,2009-12-29,Tuesday,53,December,Dec,12,4,2009
20091230,2009-12-30,Wednesday,53,December,Dec,12,4,2009
20091231,2009-12-31,Thursday,53,December,Dec,12,4,2009
